  0.0000E+00  0.0000E+00  0.1000E+01
  0.5000E-01  0.0000E+00  0.1000E+01
  0.1000E+00  0.0000E+00  0.1000E+01
  0.1500E+00  0.0000E+00  0.1000E+01
  0.2000E+00  0.0000E+00  0.1000E+01
  0.2500E+00  0.0000E+00  0.1000E+01
  0.3000E+00  0.0000E+00  0.1000E+01
  0.3500E+00  0.0000E+00  0.1000E+01
  0.4000E+00  0.0000E+00  0.1000E+01
  0.4500E+00  0.0000E+00  0.1000E+01
  0.5000E+00  0.0000E+00  0.1000E+01
  0.5500E+00  0.0000E+00  0.1000E+01
  0.6000E+00  0.0000E+00  0.1000E+01
  0.6500E+00  0.0000E+00  0.1000E+01
  0.7000E+00  0.0000E+00  0.1000E+01
  0.7500E+00  0.0000E+00  0.1000E+01
  0.8000E+00  0.0000E+00  0.1000E+01
  0.8500E+00  0.0000E+00  0.1000E+01
  0.9000E+00  0.0000E+00  0.1000E+01
  0.9500E+00  0.0000E+00  0.1000E+01
  0.1000E+01  0.0000E+00  0.1000E+01

  0.0000E+00  0.5000E-01  0.1000E+01
  0.5000E-01  0.5000E-01  0.9962E+00
  0.1000E+00  0.5000E-01  0.9924E+00
  0.1500E+00  0.5000E-01  0.9888E+00
  0.2000E+00  0.5000E-01  0.9855E+00
  0.2500E+00  0.5000E-01  0.9826E+00
  0.3000E+00  0.5000E-01  0.9801E+00
  0.3500E+00  0.5000E-01  0.9781E+00
  0.4000E+00  0.5000E-01  0.9766E+00
  0.4500E+00  0.5000E-01  0.9757E+00
  0.5000E+00  0.5000E-01  0.9754E+00
  0.5500E+00  0.5000E-01  0.9757E+00
  0.6000E+00  0.5000E-01  0.9766E+00
  0.6500E+00  0.5000E-01  0.9781E+00
  0.7000E+00  0.5000E-01  0.9801E+00
  0.7500E+00  0.5000E-01  0.9826E+00
  0.8000E+00  0.5000E-01  0.9855E+00
  0.8500E+00  0.5000E-01  0.9888E+00
  0.9000E+00  0.5000E-01  0.9924E+00
  0.9500E+00  0.5000E-01  0.9962E+00
  0.1000E+01  0.5000E-01  0.1000E+01

  0.0000E+00  0.1000E+00  0.1000E+01
  0.5000E-01  0.1000E+00  0.9924E+00
  0.1000E+00  0.1000E+00  0.9850E+00
  0.1500E+00  0.1000E+00  0.9779E+00
  0.2000E+00  0.1000E+00  0.9714E+00
  0.2500E+00  0.1000E+00  0.9656E+00
  0.3000E+00  0.1000E+00  0.9607E+00
  0.3500E+00  0.1000E+00  0.9567E+00
  0.4000E+00  0.1000E+00  0.9538E+00
  0.4500E+00  0.1000E+00  0.9520E+00
  0.5000E+00  0.1000E+00  0.9514E+00
  0.5500E+00  0.1000E+00  0.9520E+00
  0.6000E+00  0.1000E+00  0.9538E+00
  0.6500E+00  0.1000E+00  0.9567E+00
  0.7000E+00  0.1000E+00  0.9607E+00
  0.7500E+00  0.1000E+00  0.9656E+00
  0.8000E+00  0.1000E+00  0.9714E+00
  0.8500E+00  0.1000E+00  0.9779E+00
  0.9000E+00  0.1000E+00  0.9850E+00
  0.9500E+00  0.1000E+00  0.9924E+00
  0.1000E+01  0.1000E+00  0.1000E+01

  0.0000E+00  0.1500E+00  0.1000E+01
  0.5000E-01  0.1500E+00  0.9888E+00
  0.1000E+00  0.1500E+00  0.9779E+00
  0.1500E+00  0.1500E+00  0.9676E+00
  0.2000E+00  0.1500E+00  0.9580E+00
  0.2500E+00  0.1500E+00  0.9495E+00
  0.3000E+00  0.1500E+00  0.9422E+00
  0.3500E+00  0.1500E+00  0.9364E+00
  0.4000E+00  0.1500E+00  0.9321E+00
  0.4500E+00  0.1500E+00  0.9295E+00
  0.5000E+00  0.1500E+00  0.9286E+00
  0.5500E+00  0.1500E+00  0.9295E+00
  0.6000E+00  0.1500E+00  0.9321E+00
  0.6500E+00  0.1500E+00  0.9364E+00
  0.7000E+00  0.1500E+00  0.9422E+00
  0.7500E+00  0.1500E+00  0.9495E+00
  0.8000E+00  0.1500E+00  0.9580E+00
  0.8500E+00  0.1500E+00  0.9676E+00
  0.9000E+00  0.1500E+00  0.9779E+00
  0.9500E+00  0.1500E+00  0.9888E+00
  0.1000E+01  0.1500E+00  0.1000E+01

  0.0000E+00  0.2000E+00  0.1000E+01
  0.5000E-01  0.2000E+00  0.9855E+00
  0.1000E+00  0.2000E+00  0.9714E+00
  0.1500E+00  0.2000E+00  0.9580E+00
  0.2000E+00  0.2000E+00  0.9457E+00
  0.2500E+00  0.2000E+00  0.9346E+00
  0.3000E+00  0.2000E+00  0.9252E+00
  0.3500E+00  0.2000E+00  0.9176E+00
  0.4000E+00  0.2000E+00  0.9121E+00
  0.4500E+00  0.2000E+00  0.9087E+00
  0.5000E+00  0.2000E+00  0.9076E+00
  0.5500E+00  0.2000E+00  0.9087E+00
  0.6000E+00  0.2000E+00  0.9121E+00
  0.6500E+00  0.2000E+00  0.9176E+00
  0.7000E+00  0.2000E+00  0.9252E+00
  0.7500E+00  0.2000E+00  0.9346E+00
  0.8000E+00  0.2000E+00  0.9457E+00
  0.8500E+00  0.2000E+00  0.9580E+00
  0.9000E+00  0.2000E+00  0.9714E+00
  0.9500E+00  0.2000E+00  0.9855E+00
  0.1000E+01  0.2000E+00  0.1000E+01

  0.0000E+00  0.2500E+00  0.1000E+01
  0.5000E-01  0.2500E+00  0.9826E+00
  0.1000E+00  0.2500E+00  0.9656E+00
  0.1500E+00  0.2500E+00  0.9495E+00
  0.2000E+00  0.2500E+00  0.9346E+00
  0.2500E+00  0.2500E+00  0.9214E+00
  0.3000E+00  0.2500E+00  0.9100E+00
  0.3500E+00  0.2500E+00  0.9009E+00
  0.4000E+00  0.2500E+00  0.8943E+00
  0.4500E+00  0.2500E+00  0.8902E+00
  0.5000E+00  0.2500E+00  0.8888E+00
  0.5500E+00  0.2500E+00  0.8902E+00
  0.6000E+00  0.2500E+00  0.8943E+00
  0.6500E+00  0.2500E+00  0.9009E+00
  0.7000E+00  0.2500E+00  0.9100E+00
  0.7500E+00  0.2500E+00  0.9214E+00
  0.8000E+00  0.2500E+00  0.9346E+00
